"peakid","mz","rt","into","chemid","dbid","dbname"
1234,974.814430846667,723.252010345459,28422.0292718395,149,"IROA_P04W32","CYTIDINE 5'-TRIPHOSPHATE"
1235,1042.80210904943,723.252010345459,22576.5001908969,149,"IROA_P04W32","CYTIDINE 5'-TRIPHOSPHATE"
1236,1110.79038990406,723.252010345459,17555.0829236741,149,"IROA_P04W32","CYTIDINE 5'-TRIPHOSPHATE"
1237,1178.78015228519,723.252010345459,11234.4968667136,149,"IROA_P04W32","CYTIDINE 5'-TRIPHOSPHATE"
1238,181.064865017489,30.1309990882874,537151.197980508,150,"IROA_P04W34","L-METHIONINE SULFOXIMINE"
1239,203.04646308151,30.1309990882874,85950.1365155271,150,"IROA_P04W34","L-METHIONINE SULFOXIMINE"
1240,102.055294135377,30.1309990882874,63230.6586692735,150,"IROA_P04W34","L-METHIONINE SULFOXIMINE"
1241,132.065625323125,31.3999995589256,200227.520576326,151,"IROA_P04W35","CIS-4-HYDROXY-D-PROLINE"
1242,86.0606951259133,31.3999995589256,31793.8759623085,151,"IROA_P04W35","CIS-4-HYDROXY-D-PROLINE"
1243,226.951736817207,708.597493171692,1052509.88877554,152,"IROA_P04W36","N1-ACETYLSPERMINE"
1244,430.913754610034,708.597493171692,850440.006155544,152,"IROA_P04W36","N1-ACETYLSPERMINE"
1245,498.901194667565,708.597493171692,405810.134749514,152,"IROA_P04W36","N1-ACETYLSPERMINE"
1246,362.926179258332,708.597493171692,403985.794367967,152,"IROA_P04W36","N1-ACETYLSPERMINE"
1247,566.888533430404,708.597493171692,285284.140397027,152,"IROA_P04W36","N1-ACETYLSPERMINE"
1248,634.876118315117,708.597493171692,282222.270118017,152,"IROA_P04W36","N1-ACETYLSPERMINE"
1249,770.852066247912,708.597493171692,278454.696409962,152,"IROA_P04W36","N1-ACETYLSPERMINE"
1250,702.864335045937,708.597493171692,246676.365172789,152,"IROA_P04W36","N1-ACETYLSPERMINE"
1251,838.839164870207,708.597493171692,221022.158050446,152,"IROA_P04W36","N1-ACETYLSPERMINE"
1252,357.146361168788,708.597493171692,204556.110335939,152,"IROA_P04W36","N1-ACETYLSPERMINE"
1253,906.82628617988,708.597493171692,175819.555439942,152,"IROA_P04W36","N1-ACETYLSPERMINE"
1254,1042.8023590919,708.597493171692,111939.094739664,152,"IROA_P04W36","N1-ACETYLSPERMINE"
1255,1110.79109910482,708.597493171692,87039.9358928452,152,"IROA_P04W36","N1-ACETYLSPERMINE"
1256,974.813215837416,708.597493171692,81585.8247429432,152,"IROA_P04W36","N1-ACETYLSPERMINE"
1257,425.134055117846,708.597493171692,72934.7060800263,152,"IROA_P04W36","N1-ACETYLSPERMINE"
1258,493.12103277414,708.597493171692,71408.5621779833,152,"IROA_P04W36","N1-ACETYLSPERMINE"
1259,126.103665366483,24.9310004711151,1090739.77039709,153,"IROA_P04W39","3-METHYLHISTAMINE"
1260,351.123217342971,24.9310004711151,99132.1742018293,153,"IROA_P04W39","3-METHYLHISTAMINE"
1261,109.0763921983,24.9310004711151,96994.0886932953,153,"IROA_P04W39","3-METHYLHISTAMINE"
1262,127.105364436321,24.9310004711151,88290.6764757414,153,"IROA_P04W39","3-METHYLHISTAMINE"
1263,353.123477434501,24.9310004711151,35539.1367575602,153,"IROA_P04W39","3-METHYLHISTAMINE"
1264,97.0763571033635,24.9310004711151,28403.6982204959,153,"IROA_P04W39","3-METHYLHISTAMINE"
1265,478.218715889929,24.9310004711151,19930.7174045176,153,"IROA_P04W39","3-METHYLHISTAMINE"
1266,148.133408309823,37.3549997806549,768063.665992251,154,"IROA_P04W41","CHOLINE"
1267,149.136103925437,37.3549997806549,58883.6164865427,154,"IROA_P04W41","CHOLINE"
1268,146.118337513215,43.487001657486,1993312.36891611,155,"IROA_P04W44","ACETYLCHOLINE"
1269,147.120761206517,43.487001657486,166238.905868749,155,"IROA_P04W44","ACETYLCHOLINE"
1270,87.0446254593045,43.487001657486,164873.260929908,155,"IROA_P04W44","ACETYLCHOLINE"
1271,146.212207433148,43.487001657486,58993.812618902,155,"IROA_P04W44","ACETYLCHOLINE"
1272,337.233343194802,43.487001657486,25910.1176834833,155,"IROA_P04W44","ACETYLCHOLINE"
1273,146.1547136706,43.487001657486,19807.3780295064,155,"IROA_P04W44","ACETYLCHOLINE"
1274,146.310478258539,43.487001657486,19001.9625392926,155,"IROA_P04W44","ACETYLCHOLINE"
1275,204.066252971657,105.346999168396,842599.700773664,156,"IROA_P04W46","5-HYDROXY-L-TRYPTOPHAN"
1276,221.09233479026,105.346999168396,255352.195239534,156,"IROA_P04W46","5-HYDROXY-L-TRYPTOPHAN"
1277,243.07446065757,105.346999168396,157251.766559353,156,"IROA_P04W46","5-HYDROXY-L-TRYPTOPHAN"
1278,205.068862480812,105.346999168396,105064.850587815,156,"IROA_P04W46","5-HYDROXY-L-TRYPTOPHAN"
1279,162.054804906368,105.346999168396,55126.6766128035,156,"IROA_P04W46","5-HYDROXY-L-TRYPTOPHAN"
1280,160.075306391193,105.346999168396,52333.106992861,156,"IROA_P04W46","5-HYDROXY-L-TRYPTOPHAN"
1281,134.059885584093,105.346999168396,41626.9643033795,156,"IROA_P04W46","5-HYDROXY-L-TRYPTOPHAN"
1282,222.095433817633,105.346999168396,32439.1090585649,156,"IROA_P04W46","5-HYDROXY-L-TRYPTOPHAN"
1283,186.054823222548,105.346999168396,24516.502872919,156,"IROA_P04W46","5-HYDROXY-L-TRYPTOPHAN"
1284,495.096559566728,105.346999168396,21818.7984835091,156,"IROA_P04W46","5-HYDROXY-L-TRYPTOPHAN"
1285,321.01695507147,105.346999168396,20936.5387911028,156,"IROA_P04W46","5-HYDROXY-L-TRYPTOPHAN"
1286,175.086275162858,105.346999168396,20110.6966722812,156,"IROA_P04W46","5-HYDROXY-L-TRYPTOPHAN"
1287,159.067217033467,105.346999168396,17286.1719531682,156,"IROA_P04W46","5-HYDROXY-L-TRYPTOPHAN"
1288,305.044613674139,105.346999168396,13831.4550787492,156,"IROA_P04W46","5-HYDROXY-L-TRYPTOPHAN"
1289,181.072436181612,141.90899848938,975227.116160527,157,"IROA_P04W48","THEOBROMINE"
1290,182.074315371268,141.90899848938,89521.7491676684,157,"IROA_P04W48","THEOBROMINE"
1291,271.041305800414,141.90899848938,83823.7217864869,157,"IROA_P04W48","THEOBROMINE"
1292,639.084261898453,141.90899848938,52257.4854528976,157,"IROA_P04W48","THEOBROMINE"
1293,467.021859794229,141.90899848938,36507.5346186836,157,"IROA_P04W48","THEOBROMINE"
1294,181.177060416306,141.90899848938,33480.0685146088,157,"IROA_P04W48","THEOBROMINE"
1295,225.035473067884,141.90899848938,20379.5444723452,157,"IROA_P04W48","THEOBROMINE"
1296,469.020059198632,141.90899848938,16583.0652441189,157,"IROA_P04W48","THEOBROMINE"
1297,640.085693349599,141.90899848938,15044.787813118,157,"IROA_P04W48","THEOBROMINE"
1298,90.9768015630185,141.90899848938,13824.9308081348,157,"IROA_P04W48","THEOBROMINE"
1299,176.068078403692,33.6640012264252,1164265.47488426,158,"IROA_P04W49","N-AMIDINO-L-ASPARTATE"
1300,177.068961038457,33.6640012264252,89726.9612504223,158,"IROA_P04W49","N-AMIDINO-L-ASPARTATE"
1301,198.048293282214,33.6640012264252,25874.3757391681,158,"IROA_P04W49","N-AMIDINO-L-ASPARTATE"
1302,156.077081711436,27.8520002961159,822131.1627827,159,"IROA_P04W50","L-HISTIDINE"
1303,110.071483555546,27.8520002961159,343346.64412394,159,"IROA_P04W50","L-HISTIDINE"
1304,157.079083316769,27.8520002961159,67547.5835906669,159,"IROA_P04W50","L-HISTIDINE"
1305,178.058476468412,27.8520002961159,52438.4191830831,159,"IROA_P04W50","L-HISTIDINE"
1306,387.04714325589,27.8520002961159,19387.0187802358,159,"IROA_P04W50","L-HISTIDINE"
1307,256.001102527187,27.8520002961159,14817.6226100146,159,"IROA_P04W50","L-HISTIDINE"
1308,200.040305444617,27.8520002961159,14359.232781519,159,"IROA_P04W50","L-HISTIDINE"
1309,564.09907864946,27.8520002961159,9124.99897662504,159,"IROA_P04W50","L-HISTIDINE"
1310,132.076647209122,35.0759983062744,373141.76768944,160,"IROA_P04W52","CREATINE PHOSPHATE"
1311,136.047672435625,35.0759983062744,17648.6405347408,160,"IROA_P04W52","CREATINE PHOSPHATE"
1312,146.165177818649,22.4299997091293,323029.419532621,161,"IROA_P04W53","SPERMIDINE"
1313,129.138548478077,22.4299997091293,157494.259228874,161,"IROA_P04W53","SPERMIDINE"
1314,112.112258680635,22.4299997091293,107611.279243176,161,"IROA_P04W53","SPERMIDINE"
1315,246.090147671781,22.4299997091293,28039.7752267736,161,"IROA_P04W53","SPERMIDINE"
1316,147.16776089913,22.4299997091293,26845.8778215022,161,"IROA_P04W53","SPERMIDINE"
1317,560.080563539211,45.9579992294312,274016.242644179,162,"IROA_P04W54","ADENOSINE 5'-DIPHOSPHORIBOSE"
1318,582.061862223384,45.9579992294312,51861.9172243759,162,"IROA_P04W54","ADENOSINE 5'-DIPHOSPHORIBOSE"
1319,561.082486633085,45.9579992294312,48087.5124541856,162,"IROA_P04W54","ADENOSINE 5'-DIPHOSPHORIBOSE"
1320,348.070652681429,45.9579992294312,24162.813889275,162,"IROA_P04W54","ADENOSINE 5'-DIPHOSPHORIBOSE"
1321,613.999764646,45.9579992294312,19491.960597599,162,"IROA_P04W54","ADENOSINE 5'-DIPHOSPHORIBOSE"
1322,299.517182573931,45.9579992294312,18220.6125915551,162,"IROA_P04W54","ADENOSINE 5'-DIPHOSPHORIBOSE"
1323,598.028084727632,45.9579992294312,17769.5901093141,162,"IROA_P04W54","ADENOSINE 5'-DIPHOSPHORIBOSE"
1324,307.503216174755,45.9579992294312,14643.4807155357,162,"IROA_P04W54","ADENOSINE 5'-DIPHOSPHORIBOSE"
1325,163.107976259325,26.7280000448227,258987.65887933,163,"IROA_P04W59","DL-5-HYDROXYLYSINE"
1326,128.070848620046,26.7280000448227,150141.3214752,163,"IROA_P04W59","DL-5-HYDROXYLYSINE"
1327,145.097334971707,26.7280000448227,145610.093975008,163,"IROA_P04W59","DL-5-HYDROXYLYSINE"
1328,185.089954588775,26.7280000448227,71406.2984292381,163,"IROA_P04W59","DL-5-HYDROXYLYSINE"
1329,391.154032754198,26.7280000448227,14076.1139682978,163,"IROA_P04W59","DL-5-HYDROXYLYSINE"
1330,207.071773474075,26.7280000448227,11160.3395054047,163,"IROA_P04W59","DL-5-HYDROXYLYSINE"
1331,211.035946054097,257.090005874634,149311.234226588,164,"IROA_P04W60","CYSTEAMINE"
1332,349.987534101323,257.090005874634,112000.036172516,164,"IROA_P04W60","CYSTEAMINE"
1333,351.985155229236,257.090005874634,64930.6708933066,164,"IROA_P04W60","CYSTEAMINE"
1334,343.985436299274,257.090005874634,50574.2662028129,164,"IROA_P04W60","CYSTEAMINE"
1335,345.981204844497,257.090005874634,26606.7200604601,164,"IROA_P04W60","CYSTEAMINE"
1336,212.03831282991,257.090005874634,17067.1394592146,164,"IROA_P04W60","CYSTEAMINE"
1337,350.989441793669,257.090005874634,15948.6024062177,164,"IROA_P04W60","CYSTEAMINE"
1338,290.137582962107,74.0790009498596,1311874.00809977,165,"IROA_P04W61","OPHTHALMIC ACID"
1339,312.117171075562,74.0790009498596,363216.881010469,165,"IROA_P04W61","OPHTHALMIC ACID"
1340,291.138258721226,74.0790009498596,222342.159080511,165,"IROA_P04W61","OPHTHALMIC ACID"
1341,290.268850462028,74.0790009498596,57320.7175683924,165,"IROA_P04W61","OPHTHALMIC ACID"
1342,161.092047630142,74.0790009498596,52210.0192695747,165,"IROA_P04W61","OPHTHALMIC ACID"
1343,313.11973452406,74.0790009498596,44522.2764961016,165,"IROA_P04W61","OPHTHALMIC ACID"
1344,292.139838697139,74.0790009498596,32128.2128015305,165,"IROA_P04W61","OPHTHALMIC ACID"
1345,344.054032706899,74.0790009498596,28674.8492274278,165,"IROA_P04W61","OPHTHALMIC ACID"
1346,328.083892498402,74.0790009498596,27748.7295670489,165,"IROA_P04W61","OPHTHALMIC ACID"
1347,334.09831615877,74.0790009498596,12958.4037017689,165,"IROA_P04W61","OPHTHALMIC ACID"
1348,166.087692484125,43.6150002479553,1582618.13891294,166,"IROA_P04W64","EPINEPHRINE"
1349,167.08962254047,43.6150002479553,182878.431086485,166,"IROA_P04W64","EPINEPHRINE"
1350,166.187254485086,43.6150002479553,61165.1935895396,166,"IROA_P04W64","EPINEPHRINE"
1351,184.096952135535,43.6150002479553,41228.4671620538,166,"IROA_P04W64","EPINEPHRINE"
1352,151.062771145762,43.6150002479553,32898.4217522154,166,"IROA_P04W64","EPINEPHRINE"
1353,166.291564645931,43.6150002479553,21781.7375258397,166,"IROA_P04W64","EPINEPHRINE"
1354,148.075633731522,43.6150002479553,16972.2933497754,166,"IROA_P04W64","EPINEPHRINE"
1355,168.091327730885,43.6150002479553,14564.9452211302,166,"IROA_P04W64","EPINEPHRINE"
1356,166.126005133784,43.6150002479553,11311.9040655892,166,"IROA_P04W64","EPINEPHRINE"
1357,345.093767776356,178.831000328064,106608.831130351,167,"IROA_P04W65","3,4-DIHYDROXYPHENYL GLYCOL"
1358,269.080103608298,178.831000328064,19402.754343053,167,"IROA_P04W65","3,4-DIHYDROXYPHENYL GLYCOL"
1359,346.096725978238,178.831000328064,18203.4257262528,167,"IROA_P04W65","3,4-DIHYDROXYPHENYL GLYCOL"
1360,258.112442657048,31.9940006732941,1064350.16010812,168,"IROA_P04W71","SN-GLYCERO-3-PHOSPHOCHOLINE"
1361,515.213908005024,31.9940006732941,171159.859607741,168,"IROA_P04W71","SN-GLYCERO-3-PHOSPHOCHOLINE"
1362,280.092600623012,31.9940006732941,149339.757363084,168,"IROA_P04W71","SN-GLYCERO-3-PHOSPHOCHOLINE"
1363,259.113930339392,31.9940006732941,116626.493933108,168,"IROA_P04W71","SN-GLYCERO-3-PHOSPHOCHOLINE"
1364,153.077330897231,31.9940006732941,116609.926635757,168,"IROA_P04W71","SN-GLYCERO-3-PHOSPHOCHOLINE"
1365,537.195925195836,31.9940006732941,102522.841205549,168,"IROA_P04W71","SN-GLYCERO-3-PHOSPHOCHOLINE"
1366,104.107274603205,31.9940006732941,69856.1250301134,168,"IROA_P04W71","SN-GLYCERO-3-PHOSPHOCHOLINE"
1367,689.213285489399,39.763001203537,887498.415221973,169,"IROA_P04W73","STACHYOSE"
1368,690.216396257355,39.763001203537,230768.230020339,169,"IROA_P04W73","STACHYOSE"
1369,691.217851346696,39.763001203537,65931.4970692634,169,"IROA_P04W73","STACHYOSE"
1370,684.257252712392,39.763001203537,60443.58035089,169,"IROA_P04W73","STACHYOSE"
1371,353.092433513637,39.763001203537,39792.3080381844,169,"IROA_P04W73","STACHYOSE"
1372,361.0784615434,39.763001203537,22742.1051261117,169,"IROA_P04W73","STACHYOSE"
1373,705.183620256698,39.763001203537,21067.1214547691,169,"IROA_P04W73","STACHYOSE"
1374,689.418396939375,39.763001203537,20911.6511494625,169,"IROA_P04W73","STACHYOSE"
1375,527.159100092647,39.763001203537,17418.1099376171,169,"IROA_P04W73","STACHYOSE"
1376,721.150153367163,39.763001203537,15699.8934782567,169,"IROA_P04W73","STACHYOSE"
1377,692.22028187471,39.763001203537,12026.4575311298,169,"IROA_P04W73","STACHYOSE"
1378,751.183662675216,39.763001203537,11283.0017897934,169,"IROA_P04W73","STACHYOSE"
1379,491.205195907735,49.3934994935989,1142258.24585372,170,"IROA_P04W74","2'-DEOXYCYTIDINE 5'-DIPHOSPHATE"
1380,492.207241399112,49.3934994935989,331600.793085818,170,"IROA_P04W74","2'-DEOXYCYTIDINE 5'-DIPHOSPHATE"
1381,246.105910844562,49.3934994935989,310745.124928942,170,"IROA_P04W74","2'-DEOXYCYTIDINE 5'-DIPHOSPHATE"
1382,553.163249705556,49.3934994935989,180776.475666088,170,"IROA_P04W74","2'-DEOXYCYTIDINE 5'-DIPHOSPHATE"
1383,112.050788073095,49.3934994935989,69872.9751937238,170,"IROA_P04W74","2'-DEOXYCYTIDINE 5'-DIPHOSPHATE"
1384,615.122557901606,49.3934994935989,69692.6485276296,170,"IROA_P04W74","2'-DEOXYCYTIDINE 5'-DIPHOSPHATE"
1385,490.197514028916,49.3934994935989,63379.3666937319,170,"IROA_P04W74","2'-DEOXYCYTIDINE 5'-DIPHOSPHATE"
1386,330.057867043911,49.3934994935989,49229.0343615304,170,"IROA_P04W74","2'-DEOXYCYTIDINE 5'-DIPHOSPHATE"
1387,554.166256561793,49.3934994935989,40277.0097202203,170,"IROA_P04W74","2'-DEOXYCYTIDINE 5'-DIPHOSPHATE"
1388,491.377773283702,49.3934994935989,39158.401876024,170,"IROA_P04W74","2'-DEOXYCYTIDINE 5'-DIPHOSPHATE"
1389,113.056810202948,49.3934994935989,25447.932464656,170,"IROA_P04W74","2'-DEOXYCYTIDINE 5'-DIPHOSPHATE"
1390,308.064491639741,49.3934994935989,23639.3849546438,170,"IROA_P04W74","2'-DEOXYCYTIDINE 5'-DIPHOSPHATE"
1391,607.082841718705,49.3934994935989,16077.28400358,170,"IROA_P04W74","2'-DEOXYCYTIDINE 5'-DIPHOSPHATE"
1392,575.15617198828,49.3934994935989,13536.718839675,170,"IROA_P04W74","2'-DEOXYCYTIDINE 5'-DIPHOSPHATE"
1393,208.060439323604,78.8940024375916,258401.588023851,171,"IROA_P04W77","3-HYDROXYKYNURENINE"
1394,225.087090493369,78.8940024375916,237547.646647118,171,"IROA_P04W77","3-HYDROXYKYNURENINE"
1395,162.054914084468,78.8940024375916,176934.192357507,171,"IROA_P04W77","3-HYDROXYKYNURENINE"
1396,247.068953698849,78.8940024375916,103240.350162802,171,"IROA_P04W77","3-HYDROXYKYNURENINE"
1397,223.071265123249,78.8940024375916,46512.2600280184,171,"IROA_P04W77","3-HYDROXYKYNURENINE"
1398,226.951763290613,723.315010070801,179997.007989228,172,"IROA_P04W78","D-(+)-GALACTOSAMINE"
1399,430.913952032168,723.315010070801,123302.603992837,172,"IROA_P04W78","D-(+)-GALACTOSAMINE"
1400,498.901652901312,723.315010070801,76929.9552695925,172,"IROA_P04W78","D-(+)-GALACTOSAMINE"
1401,566.88954011102,723.315010070801,70153.8913637209,172,"IROA_P04W78","D-(+)-GALACTOSAMINE"
1402,158.963826286407,723.315010070801,62362.8588952486,172,"IROA_P04W78","D-(+)-GALACTOSAMINE"
1403,634.877006985599,723.315010070801,60071.1226339277,172,"IROA_P04W78","D-(+)-GALACTOSAMINE"
1404,362.926462030721,723.315010070801,57250.0970886024,172,"IROA_P04W78","D-(+)-GALACTOSAMINE"
1405,702.864781320062,723.315010070801,54658.0239483681,172,"IROA_P04W78","D-(+)-GALACTOSAMINE"
1406,770.852442086107,723.315010070801,48804.5908860777,172,"IROA_P04W78","D-(+)-GALACTOSAMINE"
1407,838.839586974715,723.315010070801,45494.8067762858,172,"IROA_P04W78","D-(+)-GALACTOSAMINE"
1408,906.827264434358,723.315010070801,37338.8987097202,172,"IROA_P04W78","D-(+)-GALACTOSAMINE"
1409,974.815250084245,723.315010070801,29492.3450775863,172,"IROA_P04W78","D-(+)-GALACTOSAMINE"
1410,1042.80296748588,723.315010070801,24720.5195587758,172,"IROA_P04W78","D-(+)-GALACTOSAMINE"
1411,1110.79196382703,723.315010070801,21199.8904034987,172,"IROA_P04W78","D-(+)-GALACTOSAMINE"
1412,1178.77964948186,723.315010070801,16779.3642982875,172,"IROA_P04W78","D-(+)-GALACTOSAMINE"
1413,153.077239352944,32.1224999427795,190013.531415324,173,"IROA_P04W80","SN-GLYCEROL 3-PHOSPHATE"
1414,195.003261545773,32.1224999427795,28863.8722641606,173,"IROA_P04W80","SN-GLYCEROL 3-PHOSPHATE"
1415,678.292789802326,209.356999397278,723232.879107942,174,"IROA_P04W81","VITAMIN B12"
1416,678.794196908618,209.356999397278,538135.218564255,174,"IROA_P04W81","VITAMIN B12"
1417,689.283508701562,209.356999397278,225105.638977817,174,"IROA_P04W81","VITAMIN B12"
1418,679.295795506878,209.356999397278,210936.659286936,174,"IROA_P04W81","VITAMIN B12"
1419,689.785202531336,209.356999397278,167314.983613895,174,"IROA_P04W81","VITAMIN B12"
1420,700.274509124142,209.356999397278,141265.780685644,174,"IROA_P04W81","VITAMIN B12"
1421,700.776318067703,209.356999397278,102643.568480673,174,"IROA_P04W81","VITAMIN B12"
1422,690.286295057886,209.356999397278,67012.5650323692,174,"IROA_P04W81","VITAMIN B12"
1423,679.796561277569,209.356999397278,59752.9985148497,174,"IROA_P04W81","VITAMIN B12"
1424,734.268800919272,209.356999397278,41690.4419118606,174,"IROA_P04W81","VITAMIN B12"
1425,701.277382611971,209.356999397278,40198.14281242,174,"IROA_P04W81","VITAMIN B12"
1426,989.48890013101,209.356999397278,37699.7916155603,174,"IROA_P04W81","VITAMIN B12"
1427,734.76975759622,209.356999397278,31085.3552624274,174,"IROA_P04W81","VITAMIN B12"
1428,705.251017772847,209.356999397278,26997.2236171043,174,"IROA_P04W81","VITAMIN B12"
1429,705.75329299109,209.356999397278,20605.3409376665,174,"IROA_P04W81","VITAMIN B12"
1430,990.491869611214,209.356999397278,20509.2989136554,174,"IROA_P04W81","VITAMIN B12"
1431,690.787117761719,209.356999397278,20482.1421305294,174,"IROA_P04W81","VITAMIN B12"
1432,697.266038954082,209.356999397278,16334.9767599098,174,"IROA_P04W81","VITAMIN B12"
1433,680.297786392634,209.356999397278,14494.6810462776,174,"IROA_P04W81","VITAMIN B12"
1434,697.766475256484,209.356999397278,14020.5243576218,174,"IROA_P04W81","VITAMIN B12"
1435,735.271817260415,209.356999397278,12636.5838508957,174,"IROA_P04W81","VITAMIN B12"
1436,151.038832553699,34.8819994926453,604201.4522741,175,"IROA_P04W82","4-HYDROXY-L-PHENYLGLYCINE"
1437,123.043881953559,34.8819994926453,194806.347324631,175,"IROA_P04W82","4-HYDROXY-L-PHENYLGLYCINE"
1438,152.041912289726,34.8819994926453,52995.7335217074,175,"IROA_P04W82","4-HYDROXY-L-PHENYLGLYCINE"
1439,212.028754049015,34.8819994926453,9629.07061050725,175,"IROA_P04W82","4-HYDROXY-L-PHENYLGLYCINE"
1440,170.041758387513,46.8260014057159,76013.0615707158,176,"IROA_P04W83","N-ACETYL-DL-SERINE"
1441,349.031893526248,46.8260014057159,27316.7547000976,176,"IROA_P04W83","N-ACETYL-DL-SERINE"
1442,333.059649672887,46.8260014057159,26079.4290933808,176,"IROA_P04W83","N-ACETYL-DL-SERINE"
1443,130.049229227991,46.8260014057159,24062.3518675629,176,"IROA_P04W83","N-ACETYL-DL-SERINE"
1444,148.059766482713,46.8260014057159,23821.9916814386,176,"IROA_P04W83","N-ACETYL-DL-SERINE"
1445,192.023514522817,46.8260014057159,20124.1269660819,176,"IROA_P04W83","N-ACETYL-DL-SERINE"
1446,371.013378427647,46.8260014057159,17140.5529825589,176,"IROA_P04W83","N-ACETYL-DL-SERINE"
1447,709.084737981402,46.8260014057159,17058.6735143204,176,"IROA_P04W83","N-ACETYL-DL-SERINE"
1448,106.049571796942,46.8260014057159,16196.0079792464,176,"IROA_P04W83","N-ACETYL-DL-SERINE"
1449,361.05834612811,46.8260014057159,14281.2918403385,176,"IROA_P04W83","N-ACETYL-DL-SERINE"
1450,355.040972458734,46.8260014057159,10629.540658641,176,"IROA_P04W83","N-ACETYL-DL-SERINE"
1451,540.048744646534,46.8260014057159,10572.2790663921,176,"IROA_P04W83","N-ACETYL-DL-SERINE"
1452,117.085220710906,33.1809997558594,685767.97296137,177,"IROA_P04W85","GLYCEROL 2-PHOSPHATE"
1453,98.9841540777335,33.1809997558594,53023.1290289581,177,"IROA_P04W85","GLYCEROL 2-PHOSPHATE"
1454,195.002272407431,33.1809997558594,31590.6597489313,177,"IROA_P04W85","GLYCEROL 2-PHOSPHATE"
1455,233.162526826879,33.1809997558594,28691.6234315394,177,"IROA_P04W85","GLYCEROL 2-PHOSPHATE"
1456,173.020131140893,33.1809997558594,16438.9311726867,177,"IROA_P04W85","GLYCEROL 2-PHOSPHATE"
1457,193.929230787217,33.1809997558594,12878.26618784,177,"IROA_P04W85","GLYCEROL 2-PHOSPHATE"
1458,226.951453566141,707.334995269775,956867.303546504,178,"IROA_P04W86","ALPHA-D-GLUCOSE 1-PHOSPHATE"
1459,430.914274402265,707.334995269775,742298.758491369,178,"IROA_P04W86","ALPHA-D-GLUCOSE 1-PHOSPHATE"
1460,362.925895623476,707.334995269775,358466.660995496,178,"IROA_P04W86","ALPHA-D-GLUCOSE 1-PHOSPHATE"
1461,498.902018661396,707.334995269775,329593.976178491,178,"IROA_P04W86","ALPHA-D-GLUCOSE 1-PHOSPHATE"
1462,566.888938388445,707.334995269775,297128.250300832,178,"IROA_P04W86","ALPHA-D-GLUCOSE 1-PHOSPHATE"
1463,702.864222421786,707.334995269775,278993.240212957,178,"IROA_P04W86","ALPHA-D-GLUCOSE 1-PHOSPHATE"
1464,634.876480023964,707.334995269775,263330.581214174,178,"IROA_P04W86","ALPHA-D-GLUCOSE 1-PHOSPHATE"
1465,770.852597673724,707.334995269775,218122.139416529,178,"IROA_P04W86","ALPHA-D-GLUCOSE 1-PHOSPHATE"
1466,357.146267278278,707.334995269775,198689.904782324,178,"IROA_P04W86","ALPHA-D-GLUCOSE 1-PHOSPHATE"
1467,838.840019010623,707.334995269775,182112.40454678,178,"IROA_P04W86","ALPHA-D-GLUCOSE 1-PHOSPHATE"
1468,906.827093734737,707.334995269775,144982.514413376,178,"IROA_P04W86","ALPHA-D-GLUCOSE 1-PHOSPHATE"
1469,974.815207922957,707.334995269775,101062.117833715,178,"IROA_P04W86","ALPHA-D-GLUCOSE 1-PHOSPHATE"
1470,1042.80404650634,707.334995269775,74680.2838395425,178,"IROA_P04W86","ALPHA-D-GLUCOSE 1-PHOSPHATE"
1471,425.133780708064,707.334995269775,73238.4070810885,178,"IROA_P04W86","ALPHA-D-GLUCOSE 1-PHOSPHATE"
1472,1110.79178129344,707.334995269775,69990.8906400015,178,"IROA_P04W86","ALPHA-D-GLUCOSE 1-PHOSPHATE"
1473,242.033754533726,30.2270007133484,212873.049504373,179,"IROA_P04W87","D-GLUCOSAMINE 6-SULFATE"
1474,260.044054902216,30.2270007133484,80085.5985178016,179,"IROA_P04W87","D-GLUCOSAMINE 6-SULFATE"
1475,191.029173688823,158.087997436523,117045.427694346,180,"IROA_P05W01","3-METHYGLUTARIC ACID"
1476,359.06856057383,158.087997436523,54859.1590600206,180,"IROA_P05W01","3-METHYGLUTARIC ACID"
1477,331.069768343826,158.087997436523,42382.1736790493,180,"IROA_P05W01","3-METHYGLUTARIC ACID"
1478,381.050464337104,158.087997436523,36270.618313602,180,"IROA_P05W01","3-METHYGLUTARIC ACID"
1479,213.010957235289,158.087997436523,27782.2098464721,180,"IROA_P05W01","3-METHYGLUTARIC ACID"
1480,353.051674184843,158.087997436523,23991.9648420438,180,"IROA_P05W01","3-METHYGLUTARIC ACID"
1481,403.032118112938,158.087997436523,13193.5745693383,180,"IROA_P05W01","3-METHYGLUTARIC ACID"
1482,375.034358511564,158.087997436523,12527.6217590666,180,"IROA_P05W01","3-METHYGLUTARIC ACID"
1483,242.010912340778,158.087997436523,12225.9317806067,180,"IROA_P05W01","3-METHYGLUTARIC ACID"
1484,226.038616227921,158.087997436523,11626.3198036517,180,"IROA_P05W01","3-METHYGLUTARIC ACID"
1485,226.951520532491,708.678016662598,839260.351252609,181,"IROA_P05W03","MONO-ETHYL MALONATE"
1486,430.913424695095,708.678016662598,772141.339338997,181,"IROA_P05W03","MONO-ETHYL MALONATE"
1487,498.901109893888,708.678016662598,414534.161917076,181,"IROA_P05W03","MONO-ETHYL MALONATE"
1488,566.888467623494,708.678016662598,377383.005283764,181,"IROA_P05W03","MONO-ETHYL MALONATE"
